Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Sale Year,Sale Month,geocode_query,geocode_status,latitude,longitude
2016-07-30,"30 FOXFIELD, GARRYDUFF, MAYO",Mayo,,150000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"30 FOXFIELD, GARRYDUFF, MAYO",ok,53.861366,-9.309733
2016-10-15,"16 Hazelwood Park, Hazelhatch Road, Celbridge",Kildare,,323348.02,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2016,10,"16 Hazelwood Park, Hazelhatch Road, Celbridge, Kildare",ok,53.334735,-6.534994
2016-12-22,"2 Roseland Avenue, Cualanor, Upper Glenageary Road",Dublin,,753304.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,12,"2 Roseland Avenue, Cualanor, Upper Glenageary Road, Dublin",ok,53.287475,-6.141347
2016-06-30,"THE COURTYARD HOUSE 4, EASTHAM HOUSE, EASRHAM RD",Meath,,108400.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"THE COURTYARD HOUSE 4, EASTHAM HOUSE, EASRHAM RD, Meath",no_result,,
2016-04-29,"3 RICHARDSTOWN, DONERAILE, CORK",Cork,,132000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"3 RICHARDSTOWN, DONERAILE, CORK",ok,52.214538,-8.586747
2016-10-11,"11 Hawthorn Hill, Rakeevan, Bailieborough",Cavan,,90308.37,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,10,"11 Hawthorn Hill, Rakeevan, Bailieborough, Cavan",ok,53.912208,-6.958869
2016-03-01,"BLOCK 2 APT 2, RIVERWALK ACCOMODATION, INNER RING ROAD",Waterford,,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"BLOCK 2 APT 2, RIVERWALK ACCOMODATION, INNER RING ROAD, Waterford",no_result,,
2016-12-06,"9 COIS FARRAIGE, OLD GOLF LINKS RD, BLACKROCK",Louth,,185000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"9 COIS FARRAIGE, OLD GOLF LINKS RD, BLACKROCK, Louth",ok,53.968502,-6.382935
2016-09-22,"2 Balure  Balure Lane, Church Road, Killiney",Dublin,,1330396.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,9,"2 Balure  Balure Lane, Church Road, Killiney, Dublin",no_result,,
2016-08-26,"CROSBEG, TOOREEN, BALLYHAUNIS",Mayo,,33000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"CROSBEG, TOOREEN, BALLYHAUNIS, Mayo",no_result,,
2016-12-23,"APT 6, LEONARDS COURT, 67 LOWER CLANBRASSIL ST DUBLIN 8",Dublin,,227000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"APT 6, LEONARDS COURT, 67 LOWER CLANBRASSIL ST DUBLIN 8",ok,53.268039,-6.133036
2016-07-22,"30 SLIABH SNEATH RD, LETTERKENNY, DONEGAL",Donegal,,47000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"30 SLIABH SNEATH RD, LETTERKENNY, DONEGAL",no_result,,
2016-10-28,"GRANGE, KILLAVULLEN, MALLOW",Cork,,31000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"GRANGE, KILLAVULLEN, MALLOW, Cork",no_result,,
2016-10-27,"CHALET 1, REDCASTLE HOTEL, REDCASTLE",Donegal,,142500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"CHALET 1, REDCASTLE HOTEL, REDCASTLE, Donegal",ok,55.101432,-7.528145
2016-12-14,"28 TULFARRIS VILLAGE, BLESSINGTON, WICKLOW",Wicklow,,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"28 TULFARRIS VILLAGE, BLESSINGTON, WICKLOW",ok,53.125003,-6.560536
2016-02-19,"35 RIVER OAKS, CLAREGALWAY, CO GALWAY",Galway,,169000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"35 RIVER OAKS, CLAREGALWAY, CO GALWAY",ok,53.343093,-8.946506
2016-06-03,"HAZELBROOK COTTAGE, HAZELBROOK, MALAHIDE",Dublin,,450000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"HAZELBROOK COTTAGE, HAZELBROOK, MALAHIDE, Dublin",no_result,,
2016-12-02,"INVER, BARNATRA, BALLINA",Mayo,,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"INVER, BARNATRA, BALLINA, Mayo",no_result,,
2016-12-29,"47 BALLYDAHEEN, MALLOW, COUNTY CORK",Cork,,25000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"47 BALLYDAHEEN, MALLOW, COUNTY CORK",ok,52.129261,-8.641314
2016-04-26,"91 APPLEWOOD, SWORDS, DUBLIN",Dublin,,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"91 APPLEWOOD, SWORDS, DUBLIN",ok,53.470447,-6.229542
2016-12-09,"48 Downview, Farranlea Road",Cork,,134945.45,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"48 Downview, Farranlea Road, Cork",no_result,,
2016-06-15,"53 CEANNAN VIEW, LETTERKENNY, CO DONEGAL",Donegal,,112000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"53 CEANNAN VIEW, LETTERKENNY, CO DONEGAL",ok,54.974086,-7.732131
2016-02-29,"GRANGE, FETHARD ON SEA, CO WEXFORD",Wexford,,82000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"GRANGE, FETHARD ON SEA, CO WEXFORD",no_result,,
2016-03-15,"5 CREAGH HOUSE, MARY ST, LIMERICK",Limerick,,86000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"5 CREAGH HOUSE, MARY ST, LIMERICK",ok,52.571765,-9.284
2016-06-08,"4 MARINO POINT, NEW RD, BALLINASLOE",Galway,,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"4 MARINO POINT, NEW RD, BALLINASLOE, Galway",no_result,,
2016-04-19,"17 THE GRANGE, JASPER BUILDING, BREWERY RD",Dublin,,430000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"17 THE GRANGE, JASPER BUILDING, BREWERY RD, Dublin",ok,53.279811,-6.15899
2016-08-26,"CARNROCK, BELMULLET, MAYO",Mayo,,50000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"CARNROCK, BELMULLET, MAYO",no_result,,
2016-11-09,"TALLANSTOWN, DUNALK, LOUTH",Louth,,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"TALLANSTOWN, DUNALK, LOUTH",no_result,,
2016-09-22,"38 HANNAVILLE PARK, TERENURE, DUBLIN 6W",Dublin,,920000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"38 HANNAVILLE PARK, TERENURE, DUBLIN 6W",ok,53.311161,-6.284529
2016-01-28,"House 3 Gerradstown Stud, Dunshaughlin",Meath,,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"House 3 Gerradstown Stud, Dunshaughlin, Meath",no_result,,
2016-10-25,"24 Drummond Radhairc, Dundalk Road, Carrickmacross",Monaghan,,265000.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2016,10,"24 Drummond Radhairc, Dundalk Road, Carrickmacross, Monaghan",no_result,,
2016-02-29,"8 Forge Hill Rise, Stamullen",Meath,,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"8 Forge Hill Rise, Stamullen, Meath",ok,53.150618,-6.777878
2016-12-16,"60 ROWANBYRN, BLACKROCK, DUBLIN",Dublin,,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"60 ROWANBYRN, BLACKROCK, DUBLIN",ok,53.288463,-6.170335
2016-01-05,"5 PARK VIEW, MILLSTREET, CORK",Cork,,106000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"5 PARK VIEW, MILLSTREET, CORK",ok,51.619655,-8.89843
2016-04-08,"11 The Park, Harbour Heights, Passage West",Cork,,190132.16,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,4,"11 The Park, Harbour Heights, Passage West, Cork",ok,51.853008,-8.296876
2016-11-02,"102 WOODLAWN, ALLENWOOD",Kildare,,181498.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,11,"102 WOODLAWN, ALLENWOOD, Kildare",ok,53.285217,-6.857807
2016-11-16,"38 CUIRT NA HABHAINN, CLAREGALWAY, GALWAY",Galway,,180000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"38 CUIRT NA HABHAINN, CLAREGALWAY, GALWAY",ok,53.338008,-8.941843
2016-10-27,"23 SHEEPMOOR WAY, BLAKESTOWN, CLONSILLA DUBLIN 15",Dublin,,147111.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"23 SHEEPMOOR WAY, BLAKESTOWN, CLONSILLA DUBLIN 15",ok,53.395065,-6.401435
2016-02-25,"20 FIANNA RD, THURLES, TIPPERARY",Tipperary,,59000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"20 FIANNA RD, THURLES, TIPPERARY",ok,52.676864,-7.814315
2016-12-22,"12 PARNELL AVE, MERVUE, GALWAY",Galway,,217000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"12 PARNELL AVE, MERVUE, GALWAY",ok,53.286384,-9.017689
2016-05-06,"11 RATHBEALE RISE, SWORDS, DUBLIN",Dublin,,295000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"11 RATHBEALE RISE, SWORDS, DUBLIN",ok,53.458736,-6.227479
2016-02-19,"460 CLONARD RD, CRUMLIN, DUBLIN 12",Dublin,,323000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"460 CLONARD RD, CRUMLIN, DUBLIN 12",ok,53.316112,-6.297798
2016-07-20,"20 Dalriada Walk, Knocklyon",Dublin,,360000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,7,"20 Dalriada Walk, Knocklyon, Dublin",ok,53.27103,-6.327351
2016-10-28,"74 ST MARKS DR, CLONDALKIN, DUBLIN 22",Dublin,,202000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"74 ST MARKS DR, CLONDALKIN, DUBLIN 22",ok,53.34328,-6.399656
2016-11-29,"Carra, Loughrea, Co. Galway",Galway,,96916.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,11,"Carra, Loughrea, Co. Galway",no_result,,
2016-11-23,"5 THE CRESCENT, OLD FORT RD, BALLINCOLLIG",Cork,,220000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"5 THE CRESCENT, OLD FORT RD, BALLINCOLLIG, Cork",ok,51.882255,-8.574837
2016-08-04,"36 JAIRDIN DR, LOUGHREA, GALWAY",Galway,,105000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,8,"36 JAIRDIN DR, LOUGHREA, GALWAY",ok,53.199321,-8.556203
2016-08-31,"6 The Crescent, Pipers Hill, Kilashee",Kildare,,348017.6,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,8,"6 The Crescent, Pipers Hill, Kilashee, Kildare",ok,53.168468,-6.800068
2016-04-20,"HARTLEY, CARRICK ON SHANNON, CO LEITRIM",Leitrim,,95000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"HARTLEY, CARRICK ON SHANNON, CO LEITRIM",no_result,,
2016-03-22,"19 WILLOW TERRACE, LISDUGGAN, WATERFORD",Waterford,,77000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"19 WILLOW TERRACE, LISDUGGAN, WATERFORD",ok,52.252082,-7.130313
2016-09-05,"69  Cois Na Mara, Golf Links Road, Bettystown",Meath,,240000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,9,"69  Cois Na Mara, Golf Links Road, Bettystown, Meath",ok,53.705135,-6.251576
2016-09-05,"9 DERRYNANE PARADE, PHIBSBOROUGH, DUBLIN 7",Dublin,,325000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"9 DERRYNANE PARADE, PHIBSBOROUGH, DUBLIN 7",ok,53.361015,-6.263694
2016-10-11,"34 ARAS NA TRA, COIS CUAIN, SALTHILL",Galway,,373000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"34 ARAS NA TRA, COIS CUAIN, SALTHILL, Galway",no_result,,
2016-02-11,"8 WARRENSTOWN GROVE, BLANCHARDSTOWN, DUBLIN 15",Dublin,,196000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"8 WARRENSTOWN GROVE, BLANCHARDSTOWN, DUBLIN 15",ok,53.400543,-6.382476
2016-11-18,"1 OAK AVE, HILLVIEW, WATERFORD",Waterford,,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"1 OAK AVE, HILLVIEW, WATERFORD",ok,52.262145,-7.140669
2016-12-15,"20 MAYDENHAYES SQUARE, MAYDENHAYES, MORNINGTON",Meath,,246255.5,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"20 MAYDENHAYES SQUARE, MAYDENHAYES, MORNINGTON, Meath",ok,53.713199,-6.283285
2016-06-30,"KILCOLEMAN HOUSE, KILCOLEMAN, KINSALE",Cork,,660000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"KILCOLEMAN HOUSE, KILCOLEMAN, KINSALE, Cork",no_result,,
2016-11-08,"57 LEINSTER PARK, HAROLDS CROSS, DUBLIN 6W",Dublin,,580000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"57 LEINSTER PARK, HAROLDS CROSS, DUBLIN 6W",ok,53.323303,-6.275423
2016-06-29,"GROUND FLOORS, DUNKEN HOUSE, GRATTON ST",Cork,,96250.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"GROUND FLOORS, DUNKEN HOUSE, GRATTON ST, Cork",no_result,,
2016-02-12,"CORLISLEA, BALLINAGH, CO CAVAN",Cavan,,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"CORLISLEA, BALLINAGH, CO CAVAN",no_result,,
2016-12-14,"28 Limetree Hall, Maynooth",Kildare,,389750.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"28 Limetree Hall, Maynooth, Kildare",ok,53.382373,-6.583559
2016-07-08,"31 THE BRAMBLES, CASTLEPARK, ST JOSEPHS RD",Cork,,170000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"31 THE BRAMBLES, CASTLEPARK, ST JOSEPHS RD, Cork",ok,51.871463,-8.351657
2016-02-03,"5 Moore Abbey Court, Monasterevin",Kildare,,161145.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,2,"5 Moore Abbey Court, Monasterevin, Kildare",ok,53.138614,-7.056134
2016-12-13,"242 Boireann Bheag, Roscam, Galway",Galway,,167250.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,12,"242 Boireann Bheag, Roscam, Galway",ok,53.275136,-8.966178
2016-04-08,"72 MOUNTAIN VIEW, NAAS, KILDARE",Kildare,,250000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"72 MOUNTAIN VIEW, NAAS, KILDARE",ok,53.215518,-6.648522
2016-10-04,"5 Coill Doire, Faha, Killarney",Kerry,,220575.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,10,"5 Coill Doire, Faha, Killarney, Kerry",ok,52.11013,-9.628906
2016-06-09,"5 CRIMSOM MEWS, PARKEEN CROSS ROADS, ROSSCARBERY",Cork,,167500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"5 CRIMSOM MEWS, PARKEEN CROSS ROADS, ROSSCARBERY, Cork",ok,51.578937,-9.029333
2016-11-25,"4 LOWER BRIDGE STREET, CALLAN, CO. KILKENNY",Kilkenny,,33000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"4 LOWER BRIDGE STREET, CALLAN, CO. KILKENNY",ok,52.544887,-7.390229
2016-09-16,"19 WOODFIELD, GALWAY RD, TUAM",Galway,,165000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"19 WOODFIELD, GALWAY RD, TUAM",ok,53.509178,-8.869783
2016-11-15,"BILLISTOWN, DEVLIN, WESTMEATH",Westmeath,,127000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"BILLISTOWN, DEVLIN, WESTMEATH",no_result,,
2016-12-17,"10 ARLINGTON, PARK RD, KILLARNEY",Kerry,,205000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,12,"10 ARLINGTON, PARK RD, KILLARNEY, Kerry",ok,52.057735,-9.342231
2016-02-23,"43 GLENVIEW, GALWAY RD, ROSCOMMON",Roscommon,,79000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"43 GLENVIEW, GALWAY RD, ROSCOMMON",ok,53.619447,-8.197262
2016-04-29,"66 KIRKPATRICK HOUSE, SPENCER DOCK, DUBLIN 1",Dublin,,407000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"66 KIRKPATRICK HOUSE, SPENCER DOCK, DUBLIN 1",ok,53.212299,-6.11774
2016-05-17,"ANNAGHARANETT KILINKERE, VIRGINIA, CAVAN",Cavan,,190000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"ANNAGHARANETT KILINKERE, VIRGINIA, CAVAN",no_result,,
2016-10-28,"THE RIDGE, OLD LEIGHLIN, CARLOW",Carlow,,60000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"THE RIDGE, OLD LEIGHLIN, CARLOW",no_result,,
2016-12-21,"35 ROSEMOUNT EST, DUNDRUM, DUBLIN 14",Dublin,,400000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"35 ROSEMOUNT EST, DUNDRUM, DUBLIN 14",ok,53.294075,-6.242949
2016-08-12,"BALLYLAHY, TEMPLEMORE, TIPPERARY",Tipperary,,210000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"BALLYLAHY, TEMPLEMORE, TIPPERARY",no_result,,
2016-04-19,"2 CONABURY HILL, CASTLEBLAYNEY, MONAGHAN",Monaghan,,90000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"2 CONABURY HILL, CASTLEBLAYNEY, MONAGHAN",ok,54.116119,-6.735946
2016-06-17,"APT 5 65 MAIN ST, CLONGRIFFEN, DUBLIN 13",Dublin,,194713.65,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,6,"APT 5 65 MAIN ST, CLONGRIFFEN, DUBLIN 13",ok,53.402698,-6.156586
2016-09-15,"30 BEACHSIDE DR, RIVERCHAPEL, GOREY",Wexford,,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"30 BEACHSIDE DR, RIVERCHAPEL, GOREY, Wexford",ok,52.639698,-6.228773
